_source,_record,system,basis,nao,E,converged,wall_s,peak_mb,kind,mode,xc,n_iter,conv,mu_D,mu_grid_vs_analytic,step,M,steps,seed,peak_gpu_mb,E_grid5,grad_norm,E_J,lam_min,lam_max,lam_ratio,cond_V,grid_bias_mha
iso_alanine_dipeptide_M1000_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.36477124,,2989,,splat,,,,,,,2000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.372156,,,,,,,,,,,2000,,,,,,5.14e+00,787.6733,7.88e+01,7.32e+02,1.08e-01,3.1e+14,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.392755,,,,,,,,,,,2500,,,,,,3.32e+00,787.6430,9.54e+01,7.57e+02,1.26e-01,1.5e+14,
iso_alanine_dipeptide_M1000_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.39620168,,4464,,splat,,,,,,,3000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.402908,,,,,,,,,,,3000,,,,,,4.26e+00,787.6461,1.16e+02,7.79e+02,1.49e-01,2.9e+14,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.430175,,,,,,,,,,,3500,,,,,,3.69e+00,787.5882,1.59e+02,7.94e+02,2.01e-01,3.4e+13,
iso_alanine_dipeptide_M1000_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.45376282,,5944,,splat,,,,,,,4000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.459899,,,,,,,,,,,4000,,,,,,1.85e+00,787.6042,1.85e+02,8.20e+02,2.25e-01,1.1e+14,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.470300,,,,,,,,,,,4500,,,,,,1.86e+00,787.6011,2.22e+02,8.42e+02,2.64e-01,1.1e+14,
iso_alanine_dipeptide_M1000_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.47433153,,7421,,splat,,,,,,,5000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.479962,,,,,,,,,,,5000,,,,,,2.55e+00,787.5870,2.49e+02,8.87e+02,2.81e-01,5.2e+13,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.452746,,,,,,,,,,,5500,,,,,,3.69e+00,787.6044,2.56e+02,9.11e+02,2.81e-01,1.1e+14,
iso_alanine_dipeptide_M1000_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.48681980,,8903,,splat,,,,,,,6000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.492310,,,,,,,,,,,6000,,,,,,1.59e+00,787.5907,2.93e+02,9.52e+02,3.08e-01,4.8e+13,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.495364,,,,,,,,,,,6500,,,,,,1.59e+00,787.5933,3.02e+02,1.03e+03,2.94e-01,1.6e+13,
iso_alanine_dipeptide_M1000_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49023113,,10390,,splat,,,,,,,7000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.495597,,,,,,,,,,,7000,,,,,,1.31e+00,787.5868,3.15e+02,1.07e+03,2.95e-01,8.3e+13,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.493819,,,,,,,,,,,7500,,,,,,1.53e+00,787.5798,3.38e+02,1.09e+03,3.09e-01,7.0e+12,
iso_alanine_dipeptide_M1000_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49053024,,11878,,splat,,,,,,,8000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.495795,,,,,,,,,,,8000,,,,,,1.14e+00,787.5844,3.30e+02,1.11e+03,2.97e-01,7.6e+12,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.499831,,,,,,,,,,,8500,,,,,,2.69e-01,787.5814,3.03e+02,1.12e+03,2.70e-01,1.3e+13,
iso_alanine_dipeptide_M1000_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49516537,,13375,,splat,,,,,,,9000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.500268,,,,,,,,,,,9000,,,,,,1.32e-01,787.5802,2.76e+02,1.13e+03,2.45e-01,1.4e+13,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.500573,,,,,,,,,,,9500,,,,,,1.11e-01,787.5799,2.51e+02,1.13e+03,2.22e-01,1.7e+13,
iso_alanine_dipeptide_M1000_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49589299,,14873,,splat,,,,,,,10000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.500867,,,,,,,,,,,10000,,,,,,6.44e-04,787.5796,2.31e+02,1.14e+03,2.04e-01,2.4e+13,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.501097,,,,,,,,,,,10500,,,,,,2.99e-04,787.5798,2.19e+02,1.14e+03,1.92e-01,3.1e+13,
iso_alanine_dipeptide_M1000_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49631462,,16374,,splat,,,,,,,11000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.501206,,,,,,,,,,,11000,,,,,,2.58e-04,787.5798,2.11e+02,1.14e+03,1.85e-01,3.8e+13,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.501270,,,,,,,,,,,11500,,,,,,2.42e-04,787.5798,2.06e+02,1.14e+03,1.80e-01,4.4e+13,
iso_alanine_dipeptide_M1000_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49645357,,17871,,splat,,,,,,,12000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.501318,,,,,,,,,,,11999,,,,,,2.32e-04,787.5797,2.02e+02,1.14e+03,1.77e-01,5.2e+13,
iso_alanine_dipeptide_M1000_s1.log,RESULT_PARTIAL,alanine_dipeptide,,200,-495.49645357,,18250,,splat,,pbe,,,,,,1000,12000,1,1718,,,,,,,,
iso_alanine_dipeptide_M1000_s1.log,RESULT,alanine_dipeptide,,200,-495.49645357,,18652,,splat,,pbe,,,,,,1000,12000,1,1718,-495.49573102,,,,,,,-0.72255292
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,1805.732960,,,,,,,,,,,0,,,,,,8.93e+02,835.1882,1.97e+00,3.32e+01,5.94e-02,8.8e+07,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-494.689832,,,,,,,,,,,500,,,,,,1.42e+01,788.3169,2.31e+01,5.82e+02,3.97e-02,3.8e+13,
iso_alanine_dipeptide_M1000_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.23829158,,1503,,splat,,,,,,,1000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.248358,,,,,,,,,,,1000,,,,,,9.27e+00,787.7891,4.46e+01,6.47e+02,6.88e-02,8.9e+13,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.391499,,,,,,,,,,,1500,,,,,,5.15e+00,787.6726,6.08e+01,6.92e+02,8.78e-02,2.3e+14,
iso_alanine_dipeptide_M1000_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.40949258,,2968,,splat,,,,,,,2000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.418352,,,,,,,,,,,2000,,,,,,2.99e+00,787.6356,8.98e+01,7.14e+02,1.26e-01,7.6e+13,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.291857,,,,,,,,,,,2500,,,,,,5.54e+00,787.6104,1.13e+02,7.48e+02,1.51e-01,1.4e+14,
iso_alanine_dipeptide_M1000_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.44308581,,4434,,splat,,,,,,,3000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.450649,,,,,,,,,,,3000,,,,,,3.70e+00,787.6042,1.31e+02,7.67e+02,1.71e-01,2.7e+14,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.454702,,,,,,,,,,,3500,,,,,,2.62e+00,787.5911,1.58e+02,7.75e+02,2.03e-01,1.0e+14,
iso_alanine_dipeptide_M1000_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.45700058,,5903,,splat,,,,,,,4000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.463879,,,,,,,,,,,4000,,,,,,2.28e+00,787.5655,1.83e+02,8.08e+02,2.27e-01,9.8e+13,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.467566,,,,,,,,,,,4500,,,,,,2.16e+00,787.6150,2.15e+02,8.35e+02,2.58e-01,7.5e+13,
iso_alanine_dipeptide_M1000_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.47530131,,7372,,splat,,,,,,,5000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.481637,,,,,,,,,,,5000,,,,,,1.96e+00,787.5905,2.40e+02,8.75e+02,2.75e-01,2.5e+14,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.480127,,,,,,,,,,,5500,,,,,,1.79e+00,787.6108,2.76e+02,9.08e+02,3.04e-01,2.7e+13,
iso_alanine_dipeptide_M1000_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.47893318,,8840,,splat,,,,,,,6000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.484600,,,,,,,,,,,6000,,,,,,2.01e+00,787.6041,3.06e+02,9.52e+02,3.22e-01,1.5e+13,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.489027,,,,,,,,,,,6500,,,,,,1.66e+00,787.5953,3.19e+02,1.00e+03,3.17e-01,1.6e+13,
iso_alanine_dipeptide_M1000_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49091220,,10323,,splat,,,,,,,7000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.495850,,,,,,,,,,,7000,,,,,,1.46e+00,787.5922,3.27e+02,1.04e+03,3.15e-01,2.3e+13,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.490053,,,,,,,,,,,7500,,,,,,2.10e+00,787.5857,3.43e+02,1.06e+03,3.22e-01,6.2e+12,
iso_alanine_dipeptide_M1000_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49346381,,11807,,splat,,,,,,,8000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.497986,,,,,,,,,,,8000,,,,,,9.65e-01,787.5940,3.32e+02,1.09e+03,3.05e-01,1.0e+13,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.499957,,,,,,,,,,,8500,,,,,,2.01e-01,787.5890,3.09e+02,1.10e+03,2.81e-01,4.6e+13,
iso_alanine_dipeptide_M1000_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49602409,,13298,,splat,,,,,,,9000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.500261,,,,,,,,,,,9000,,,,,,2.87e-01,787.5878,2.84e+02,1.11e+03,2.56e-01,2.8e+13,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.501026,,,,,,,,,,,9500,,,,,,7.84e-02,787.5869,2.60e+02,1.11e+03,2.34e-01,4.5e+13,
iso_alanine_dipeptide_M1000_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49798645,,14793,,splat,,,,,,,10000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.502113,,,,,,,,,,,10000,,,,,,5.01e-03,787.5873,2.41e+02,1.11e+03,2.17e-01,8.2e+13,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.502610,,,,,,,,,,,10500,,,,,,8.11e-03,787.5873,2.29e+02,1.11e+03,2.06e-01,1.3e+14,
iso_alanine_dipeptide_M1000_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49882465,,16286,,splat,,,,,,,11000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.502971,,,,,,,,,,,11000,,,,,,9.59e-04,787.5875,2.21e+02,1.11e+03,1.99e-01,1.8e+14,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.503269,,,,,,,,,,,11500,,,,,,8.46e-04,787.5878,2.16e+02,1.11e+03,1.94e-01,2.4e+14,
iso_alanine_dipeptide_M1000_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49926571,,17775,,splat,,,,,,,12000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s2.log,STEP,,,,-495.503427,,,,,,,,,,,11999,,,,,,8.69e-04,787.5879,2.13e+02,1.11e+03,1.91e-01,2.4e+14,
iso_alanine_dipeptide_M1000_s2.log,RESULT_PARTIAL,alanine_dipeptide,,200,-495.49926571,,18153,,splat,,pbe,,,,,,1000,12000,2,1717,,,,,,,,
iso_alanine_dipeptide_M1000_s2.log,RESULT,alanine_dipeptide,,200,-495.49926571,,18555,,splat,,pbe,,,,,,1000,12000,2,1717,-495.49381535,,,,,,,-5.45036064
